ID,Symbol,Direction,SetupType,Leverage,Entry,SL,TP1,Exit,ExitReason,PnL$,PnL%,RR,SweepDist%,KillZone
586,PAXG-USDT,SHORT,STANDARD,15,4009.016970,4017.043030,3994.090000,3996.950000,TIME,0.02,0.05,1.50,0.0000,NY
587,ADA-USDT,LONG,STANDARD,15,0.566806,0.565674,0.618520,0.572130,TIME,0.12,0.24,4.70,0.0000,London
588,NEAR-USDT,LONG,STANDARD,15,2.002601,1.998599,2.202400,1.998599,SL,-0.05,-0.10,-1.00,0.0000,London
589,BTC-USDT,LONG,STANDARD,15,106807.801100,106594.398900,111194.100000,106666.900000,TIME,-0.04,-0.08,0.66,0.0000,NY
590,ETH-USDT,LONG,STANDARD,15,3663.660000,3656.340000,3914.680000,3656.340000,SL,-0.05,-0.10,-1.00,0.0000,NY
591,SOL-USDT,LONG,STANDARD,15,173.773600,173.426400,189.055000,173.426400,SL,-0.05,-0.10,-1.00,0.0000,NY
592,XRP-USDT,LONG,STANDARD,15,2.382480,2.377720,2.550800,2.377720,SL,-0.05,-0.10,-1.00,0.0000,NY
593,DOGE-USDT,LONG,STANDARD,15,0.171171,0.170829,0.186940,0.170829,SL,-0.05,-0.10,-1.00,0.0000,NY
594,AVAX-USDT,LONG,STANDARD,15,17.172155,17.137845,18.904000,17.137845,SL,-0.05,-0.10,-1.00,0.0000,NY
595,LINK-USDT,LONG,STANDARD,15,15.797782,15.766218,17.653000,15.766218,SL,-0.05,-0.10,-1.00,0.0000,NY
596,DOT-USDT,LONG,STANDARD,15,2.722720,2.717280,3.000000,2.717280,SL,-0.05,-0.10,-1.00,0.0000,NY
597,NEAR-USDT,LONG,STANDARD,15,1.976675,1.972725,2.202400,1.972725,SL,-0.05,-0.10,-1.00,0.0000,NY
598,APT-USDT,LONG,STANDARD,15,3.068165,3.062035,3.416500,3.062035,SL,-0.05,-0.10,-1.00,0.0000,NY
599,ARB-USDT,LONG,STANDARD,15,0.276977,0.276423,0.311500,0.276423,SL,-0.05,-0.10,-1.00,0.0000,NY
600,OP-USDT,LONG,STANDARD,15,0.375875,0.375125,0.430400,0.375125,SL,-0.05,-0.10,-1.00,0.0000,NY
601,SUI-USDT,LONG,STANDARD,15,2.154352,2.150048,2.372400,2.150048,SL,-0.05,-0.10,-1.00,0.0000,NY
602,BTC-USDT,LONG,STANDARD,15,104234.730600,104026.469400,108281.300000,104026.469400,SL,-0.05,-0.10,-1.00,0.0000,London
603,ETH-USDT,LONG,STANDARD,15,3480.306830,3473.353170,3746.790000,3473.353170,SL,-0.05,-0.10,-1.00,0.0000,London
604,SOL-USDT,LONG,STANDARD,15,157.193036,156.878964,177.003000,162.789000,TIME,0.51,1.06,17.82,0.0000,London
605,XRP-USDT,LONG,STANDARD,15,2.246044,2.241556,2.428500,2.241556,SL,-0.05,-0.10,-1.00,0.0000,London
606,AVAX-USDT,LONG,STANDARD,15,15.911896,15.880104,17.670000,16.611000,TIME,0.64,1.30,21.99,0.0000,London
607,NEAR-USDT,LONG,STANDARD,15,1.827526,1.823874,2.052900,1.912700,TIME,0.68,1.36,23.33,0.0000,London
608,APT-USDT,LONG,STANDARD,15,2.638135,2.632865,3.162300,2.710800,TIME,0.39,0.78,13.79,0.0000,London
609,ARB-USDT,LONG,STANDARD,15,0.254855,0.254345,0.285900,0.264400,TIME,0.54,1.07,18.75,0.0000,London
610,OP-USDT,LONG,STANDARD,15,0.343043,0.342357,0.388100,0.361000,TIME,0.76,1.49,26.20,0.0000,London
611,SUI-USDT,LONG,STANDARD,15,1.976274,1.972326,2.224100,2.054000,TIME,0.57,1.09,19.68,0.0000,London
612,PAXG-USDT,LONG,STANDARD,15,3963.189230,3955.270770,4022.680000,3955.270770,SL,-0.05,-0.10,-1.00,0.0000,London
613,BTC-USDT,LONG,STANDARD,15,103661.257700,103454.142300,108281.300000,103454.142300,SL,-0.05,-0.10,-1.00,0.0000,NY
614,ETH-USDT,LONG,STANDARD,15,3463.309850,3456.390150,3746.790000,3456.390150,SL,-0.05,-0.10,-1.00,0.0000,NY
615,PAXG-USDT,LONG,STANDARD,15,3963.189230,3955.270770,4022.680000,3955.270770,SL,-0.05,-0.10,-1.00,0.0000,NY
616,LINK-USDT,LONG,STANDARD,15,14.748734,14.719266,15.384000,14.719266,SL,-0.05,-0.10,-1.00,0.0000,NY
617,DOT-USDT,LONG,STANDARD,15,2.574572,2.569428,2.680000,2.648000,TIME,0.41,0.78,14.27,0.0000,NY
618,DOGE-USDT,SHORT,STANDARD,15,0.166234,0.166566,0.156890,0.166566,SL,-0.05,-0.10,-1.00,0.0000,London
619,ADA-USDT,SHORT,STANDARD,15,0.545084,0.546176,0.516540,0.541260,TIME,0.08,0.16,3.50,0.0000,London
620,LINK-USDT,SHORT,STANDARD,15,15.113871,15.144129,14.237000,14.941000,TIME,0.15,0.29,5.71,0.0000,London
621,DOT-USDT,SHORT,STANDARD,15,2.855142,2.860858,2.528000,2.841000,TIME,0.05,0.10,2.47,0.0000,London
622,NEAR-USDT,SHORT,STANDARD,15,2.269029,2.273571,1.885600,2.273571,SL,-0.05,-0.10,-1.00,0.0000,London
623,ARB-USDT,SHORT,STANDARD,15,0.276323,0.276877,0.253000,0.276877,SL,-0.05,-0.10,-1.00,0.0000,London
624,SUI-USDT,SHORT,STANDARD,15,2.025373,2.029427,1.901400,2.014500,TIME,0.06,0.11,2.68,0.0000,London
625,XRP-USDT,LONG,STANDARD,15,2.165363,2.161037,2.309800,2.309800,TP1,0.98,1.85,33.38,0.0000,NY
626,ADA-USDT,SHORT,STANDARD,15,0.549000,0.550100,0.516540,0.550100,SL,-0.05,-0.09,-1.00,0.0000,NY
627,DOT-USDT,SHORT,STANDARD,15,2.855142,2.860858,2.528000,2.860858,SL,-0.05,-0.09,-1.00,0.0000,NY
628,OP-USDT,SHORT,STANDARD,15,0.389111,0.389889,0.348900,0.389889,SL,-0.05,-0.09,-1.00,0.0000,NY
629,PAXG-USDT,SHORT,STANDARD,15,4012.283700,4020.316300,3960.120000,3999.640000,TIME,0.03,0.05,1.57,0.0000,NY
630,ADA-USDT,SHORT,STANDARD,15,0.592007,0.593193,0.519220,0.563120,TIME,0.71,1.32,24.37,0.0000,London
631,PAXG-USDT,LONG,STANDARD,15,3978.985010,3971.034990,4014.050000,3985.060000,TIME,0.00,0.00,0.76,0.0000,London
632,PAXG-USDT,LONG,TRAP_LIQ_SWEEP,300,3978.985010,3971.034990,4014.050000,3985.810000,TIME,0.09,0.17,0.86,0.0785,NY
633,SOL-USDT,LONG,STANDARD,15,155.249094,154.938906,162.258000,162.258000,TP1,0.66,1.20,22.60,0.0000,London
634,DOGE-USDT,LONG,STANDARD,15,0.171311,0.170969,0.182130,0.178080,TIME,0.57,1.03,19.78,0.0000,London
635,ADA-USDT,LONG,STANDARD,15,0.548007,0.546913,0.585600,0.573890,TIME,0.69,1.23,23.64,0.0000,London
636,DOT-USDT,LONG,STANDARD,15,3.084081,3.077919,3.310000,3.235000,TIME,0.71,1.26,24.49,0.0000,London
637,SUI-USDT,LONG,STANDARD,15,2.052050,2.047950,2.165800,2.117000,TIME,0.45,0.79,15.84,0.0000,London
638,BTC-USDT,LONG,STANDARD,15,101448.947600,101246.252400,102438.000000,102438.000000,TP1,0.13,0.22,4.88,0.0000,NY
639,ADA-USDT,LONG,STANDARD,15,0.548007,0.546913,0.577950,0.577950,TP1,0.80,1.38,27.35,0.0000,NY
640,AVAX-USDT,LONG,STANDARD,15,16.810794,16.777206,17.781000,17.781000,TP1,0.84,1.44,28.89,0.0000,NY
641,LINK-USDT,LONG,STANDARD,15,15.027012,14.996988,15.715000,15.715000,TP1,0.67,1.12,22.91,0.0000,NY
642,DOT-USDT,LONG,STANDARD,15,3.039036,3.032964,3.305000,3.186000,TIME,0.70,1.17,24.20,0.0000,NY
643,APT-USDT,LONG,STANDARD,15,2.935132,2.929268,3.164600,3.164600,TP1,1.15,1.89,39.13,0.0000,NY
644,ARB-USDT,LONG,STANDARD,15,0.284084,0.283516,0.302400,0.302400,TP1,0.95,1.53,32.27,0.0000,NY
645,OP-USDT,LONG,STANDARD,15,0.402602,0.401798,0.434800,0.430300,TIME,1.01,1.61,34.43,0.0000,NY
646,SUI-USDT,LONG,STANDARD,15,2.052050,2.047950,2.136300,2.136300,TP1,0.59,0.93,20.55,0.0000,NY
647,PAXG-USDT,LONG,STANDARD,15,3986.012030,3978.047970,3994.560000,3994.050000,TIME,0.01,0.01,1.01,0.0000,NY
648,SOL-USDT,SHORT,STANDARD,15,168.652179,168.989821,157.179000,165.847000,TIME,0.23,0.35,8.31,0.0000,London
649,ADA-USDT,SHORT,STANDARD,15,0.590879,0.592061,0.549660,0.592061,SL,-0.05,-0.08,-1.00,0.0000,London
650,NEAR-USDT,SHORT,STANDARD,15,3.142954,3.149246,2.670000,2.877100,TIME,1.25,1.93,42.25,0.0000,London
651,APT-USDT,SHORT,STANDARD,15,3.269727,3.276273,2.932200,3.201700,TIME,0.29,0.44,10.39,0.0000,London
652,ARB-USDT,SHORT,STANDARD,15,0.304895,0.305505,0.284300,0.294200,TIME,0.51,0.76,17.52,0.0000,London
653,OP-USDT,SHORT,STANDARD,15,0.440359,0.441241,0.404000,0.430700,TIME,0.31,0.46,10.96,0.0000,London
654,SUI-USDT,SHORT,STANDARD,15,2.191306,2.195693,2.057100,2.149500,TIME,0.27,0.40,9.53,0.0000,London
655,SOL-USDT,SHORT,STANDARD,15,169.549281,169.888719,158.516000,167.633000,TIME,0.15,0.22,5.65,0.0000,NY
656,BTC-USDT,LONG,STANDARD,15,104723.018400,104513.781600,107481.600000,104513.781600,SL,-0.05,-0.08,-1.00,0.0000,London
657,ADA-USDT,LONG,STANDARD,15,0.578358,0.577202,0.606640,0.577202,SL,-0.05,-0.08,-1.00,0.0000,London
658,BTC-USDT,LONG,STANDARD,15,104723.018400,104513.781600,107481.600000,104513.781600,SL,-0.05,-0.08,-1.00,0.0000,NY
659,DOGE-USDT,LONG,STANDARD,15,0.176276,0.175924,0.186300,0.175924,SL,-0.05,-0.08,-1.00,0.0000,NY
660,ADA-USDT,LONG,STANDARD,15,0.574934,0.573786,0.606640,0.573786,SL,-0.05,-0.08,-1.00,0.0000,NY
661,LINK-USDT,LONG,STANDARD,15,15.940925,15.909075,16.790000,15.909075,SL,-0.05,-0.08,-1.00,0.0000,NY
662,NEAR-USDT,LONG,STANDARD,15,2.636033,2.630767,2.902300,2.630767,SL,-0.05,-0.08,-1.00,0.0000,NY
663,ARB-USDT,LONG,STANDARD,15,0.290690,0.290110,0.313700,0.290110,SL,-0.05,-0.08,-1.00,0.0000,NY
664,SOL-USDT,LONG,STANDARD,15,153.637484,153.330516,165.111000,158.231000,TIME,0.43,0.64,14.96,0.0000,London
665,DOGE-USDT,LONG,STANDARD,15,0.171051,0.170709,0.178790,0.175030,TIME,0.33,0.49,11.64,0.0000,London
666,PAXG-USDT,LONG,STANDARD,15,4088.464380,4080.295620,4135.480000,4135.480000,TP1,0.15,0.22,5.76,0.0000,London
667,OP-USDT,SHORT,STANDARD,15,0.430369,0.431231,0.403000,0.403000,TP1,0.93,1.37,31.77,0.0000,NY
668,PAXG-USDT,SHORT,STANDARD,15,4131.344520,4139.615480,4084.380000,4139.615480,SL,-0.05,-0.07,-1.00,0.0000,NY
669,PAXG-USDT,SHORT,STANDARD,15,4200.795000,4209.205000,4098.370000,4209.205000,SL,-0.05,-0.07,-1.00,0.0000,London
670,XRP-USDT,SHORT,STANDARD,15,2.522375,2.527425,2.314300,2.314300,TP1,1.22,1.77,41.20,0.0000,NY
671,BTC-USDT,LONG,STANDARD,15,95974.278400,95782.521600,104000.000000,95782.521600,SL,-0.05,-0.07,-1.00,0.0000,London
672,ETH-USDT,LONG,STANDARD,15,3110.107000,3103.893000,3564.060000,3168.190000,TIME,0.26,0.37,9.35,0.0000,London
673,SOL-USDT,LONG,STANDARD,15,138.818680,138.541320,157.141000,138.541320,SL,-0.05,-0.07,-1.00,0.0000,London
674,XRP-USDT,LONG,STANDARD,15,2.247245,2.242755,2.524900,2.289100,TIME,0.26,0.37,9.32,0.0000,London
675,DOGE-USDT,LONG,STANDARD,15,0.159259,0.158941,0.177570,0.158941,SL,-0.05,-0.07,-1.00,0.0000,London
676,ADA-USDT,LONG,STANDARD,15,0.506916,0.505904,0.571300,0.505904,SL,-0.05,-0.07,-1.00,0.0000,London
677,AVAX-USDT,LONG,STANDARD,15,15.365350,15.334650,17.612000,15.334650,SL,-0.05,-0.07,-1.00,0.0000,London
678,LINK-USDT,LONG,STANDARD,15,13.915902,13.888098,15.981000,14.079000,TIME,0.15,0.22,5.87,0.0000,London
679,DOT-USDT,LONG,STANDARD,15,2.751749,2.746251,3.042000,2.848000,TIME,0.50,0.71,17.51,0.0000,London
680,NEAR-USDT,LONG,STANDARD,15,2.307405,2.302795,2.598900,2.413000,TIME,0.67,0.94,22.90,0.0000,London
681,APT-USDT,LONG,STANDARD,15,2.811409,2.805791,3.164100,2.988400,TIME,0.92,1.29,31.51,0.0000,London
682,ARB-USDT,LONG,STANDARD,15,0.230630,0.230170,0.270500,0.240800,TIME,0.64,0.88,22.07,0.0000,London
683,OP-USDT,LONG,STANDARD,15,0.365865,0.365134,0.429700,0.384000,TIME,0.72,0.99,24.81,0.0000,London
684,SUI-USDT,LONG,STANDARD,15,1.764162,1.760638,2.052600,1.760638,SL,-0.05,-0.07,-1.00,0.0000,London
685,BTC-USDT,SHORT,STANDARD,15,96338.065500,96530.934500,94801.400000,95415.200000,TIME,0.12,0.17,4.78,0.0000,London
686,ETH-USDT,SHORT,STANDARD,15,3226.660110,3233.119890,3130.350000,3171.210000,TIME,0.24,0.32,8.58,0.0000,London
687,DOGE-USDT,SHORT,STANDARD,15,0.164575,0.164905,0.159900,0.160990,TIME,0.31,0.41,10.88,0.0000,London
688,AVAX-USDT,SHORT,STANDARD,15,15.756228,15.787772,15.255000,15.255000,TP1,0.46,0.61,15.89,0.0000,London
689,LINK-USDT,SHORT,STANDARD,15,14.312673,14.341327,13.824000,14.050000,TIME,0.25,0.34,9.17,0.0000,London
690,OP-USDT,SHORT,STANDARD,15,0.398301,0.399099,0.382000,0.385300,TIME,0.47,0.62,16.30,0.0000,London
691,BTC-USDT,SHORT,STANDARD,15,96489.314100,96682.485900,94801.400000,94801.400000,TP1,0.24,0.32,8.74,0.0000,NY
692,ETH-USDT,SHORT,STANDARD,15,3244.702050,3251.197950,3130.350000,3130.350000,TP1,0.51,0.67,17.60,0.0000,NY
693,XRP-USDT,SHORT,STANDARD,15,2.276122,2.280678,2.188400,2.221400,TIME,0.34,0.44,12.01,0.0000,NY
694,DOGE-USDT,SHORT,STANDARD,15,0.165394,0.165726,0.159900,0.159900,TP1,0.48,0.62,16.59,0.0000,NY
695,ADA-USDT,SHORT,STANDARD,15,0.510579,0.511601,0.492360,0.492360,TP1,0.51,0.67,17.82,0.0000,NY
696,AVAX-USDT,SHORT,STANDARD,15,15.844140,15.875860,15.255000,15.255000,TP1,0.54,0.69,18.57,0.0000,NY
697,LINK-USDT,SHORT,STANDARD,15,14.502483,14.531517,13.843000,13.843000,TP1,0.66,0.84,22.71,0.0000,NY
698,NEAR-USDT,SHORT,STANDARD,15,2.557440,2.562560,2.362100,2.362100,TP1,1.12,1.42,38.15,0.0000,NY
699,APT-USDT,SHORT,STANDARD,15,2.969727,2.975673,2.856600,2.856600,TP1,0.55,0.69,19.03,0.0000,NY
700,ARB-USDT,SHORT,STANDARD,15,0.246853,0.247347,0.236900,0.236900,TP1,0.58,0.72,20.14,0.0000,NY
701,OP-USDT,SHORT,STANDARD,15,0.399700,0.400500,0.382000,0.382000,TP1,0.64,0.79,22.12,0.0000,NY
702,PAXG-USDT,SHORT,STANDARD,15,4104.791100,4113.008900,4072.020000,4097.020000,TIME,0.01,0.01,0.95,0.0000,NY
703,PAXG-USDT,LONG,STANDARD,15,4043.679640,4035.600360,4113.160000,4054.360000,TIME,0.02,0.02,1.32,0.0000,London
704,BTC-USDT,SHORT,STANDARD,15,95884.020000,96075.980000,92943.000000,92943.000000,TP1,0.44,0.54,15.32,0.0000,NY
705,SOL-USDT,SHORT,STANDARD,15,142.617240,142.902760,134.373000,134.373000,TP1,0.85,1.03,28.87,0.0000,NY
706,XRP-USDT,SHORT,STANDARD,15,2.279818,2.284382,2.154200,2.154200,TP1,0.81,0.97,27.52,0.0000,NY
707,DOGE-USDT,SHORT,STANDARD,15,0.162807,0.163133,0.153620,0.153620,TP1,0.83,0.98,28.19,0.0000,NY
708,AVAX-USDT,SHORT,STANDARD,15,15.747237,15.778763,14.606000,14.606000,TP1,1.07,1.26,36.20,0.0000,NY
709,SUI-USDT,SHORT,STANDARD,15,1.731866,1.735334,1.639000,1.639000,TP1,0.78,0.91,26.78,0.0000,NY
710,PAXG-USDT,LONG,STANDARD,15,4043.679640,4035.600360,4113.160000,4035.600360,SL,-0.05,-0.06,-1.00,0.0000,NY
711,ETH-USDT,LONG,STANDARD,15,2979.046070,2973.093930,3169.220000,3085.070000,TIME,0.51,0.59,17.81,0.0000,London
712,XRP-USDT,LONG,STANDARD,15,2.127425,2.123175,2.239700,2.123175,SL,-0.05,-0.06,-1.00,0.0000,London
713,ADA-USDT,LONG,STANDARD,15,0.453323,0.452417,0.482080,0.470340,TIME,0.54,0.62,18.79,0.0000,London
714,AVAX-USDT,LONG,STANDARD,15,13.943930,13.916070,14.916000,14.435000,TIME,0.51,0.58,17.63,0.0000,London
715,LINK-USDT,LONG,STANDARD,15,13.128115,13.101885,13.982000,13.413000,TIME,0.30,0.35,10.86,0.0000,London
716,DOT-USDT,LONG,STANDARD,15,2.640638,2.635362,2.802000,2.719000,TIME,0.42,0.48,14.85,0.0000,London
717,NEAR-USDT,LONG,STANDARD,15,2.191689,2.187310,2.353800,2.293600,TIME,0.68,0.76,23.27,0.0000,London
718,ARB-USDT,LONG,STANDARD,15,0.227828,0.227372,0.239900,0.234000,TIME,0.39,0.43,13.56,0.0000,London
719,OP-USDT,LONG,STANDARD,15,0.367167,0.366433,0.389100,0.380400,TIME,0.52,0.58,18.04,0.0000,London
720,SUI-USDT,LONG,STANDARD,15,1.609908,1.606692,1.698700,1.606692,SL,-0.05,-0.06,-1.00,0.0000,London
721,PAXG-USDT,SHORT,STANDARD,15,4085.310600,4093.489400,3993.800000,4093.489400,SL,-0.05,-0.06,-1.00,0.0000,London
722,BTC-USDT,SHORT,STANDARD,15,93039.966900,93226.233100,88580.000000,90368.400000,TIME,0.41,0.45,14.34,0.0000,London
723,SOL-USDT,SHORT,STANDARD,15,144.611244,144.900756,130.451000,139.456000,TIME,0.51,0.57,17.81,0.0000,London
724,LINK-USDT,SHORT,STANDARD,15,13.808178,13.835822,12.760000,13.491000,TIME,0.32,0.35,11.47,0.0000,London
725,DOT-USDT,SHORT,STANDARD,15,2.739258,2.744742,2.565000,2.744742,SL,-0.05,-0.06,-1.00,0.0000,London
726,APT-USDT,SHORT,STANDARD,15,2.995901,3.001899,2.710500,3.001899,SL,-0.05,-0.06,-1.00,0.0000,London
727,PAXG-USDT,LONG,STANDARD,15,4040.306270,4032.233730,4127.620000,4081.880000,TIME,0.13,0.15,5.15,0.0000,London
728,LINK-USDT,SHORT,STANDARD,15,13.986999,14.015001,12.760000,12.841000,TIME,1.21,1.32,40.93,0.0000,NY
729,DOT-USDT,SHORT,STANDARD,15,2.765232,2.770768,2.565000,2.565000,TP1,1.07,1.15,36.17,0.0000,NY
730,PAXG-USDT,LONG,STANDARD,15,4038.074040,4030.005960,4127.620000,4068.000000,TIME,0.09,0.10,3.71,0.0000,NY
731,DOT-USDT,LONG,STANDARD,15,2.256254,2.251746,2.520000,2.294000,TIME,0.23,0.24,8.37,0.0000,London
732,APT-USDT,LONG,STANDARD,15,2.281079,2.276521,2.676900,2.340600,TIME,0.37,0.39,13.06,0.0000,London
733,OP-USDT,LONG,STANDARD,15,0.287587,0.287013,0.353300,0.302400,TIME,0.75,0.79,25.78,0.0000,London
734,DOT-USDT,LONG,STANDARD,15,2.265263,2.260737,2.433000,2.303000,TIME,0.23,0.24,8.34,0.0000,NY
735,NEAR-USDT,LONG,STANDARD,15,1.811810,1.808190,1.961300,1.808190,SL,-0.05,-0.05,-1.00,0.0000,NY
736,BTC-USDT,SHORT,STANDARD,15,86738.175000,86911.825000,83462.600000,86660.600000,TIME,-0.01,-0.01,0.45,0.0000,London
737,ETH-USDT,SHORT,STANDARD,15,2848.368780,2854.071220,2702.570000,2819.280000,TIME,0.13,0.14,5.10,0.0000,London
738,SOL-USDT,SHORT,STANDARD,15,131.699169,131.962831,125.082000,131.150000,TIME,0.04,0.04,2.08,0.0000,London
739,XRP-USDT,SHORT,STANDARD,15,2.071526,2.075674,1.887300,2.045600,TIME,0.17,0.17,6.25,0.0000,London
740,DOGE-USDT,SHORT,STANDARD,15,0.144455,0.144745,0.135390,0.144745,SL,-0.05,-0.05,-1.00,0.0000,London
741,ADA-USDT,SHORT,STANDARD,15,0.415005,0.415835,0.390430,0.412660,TIME,0.06,0.07,2.82,0.0000,London
742,AVAX-USDT,SHORT,STANDARD,15,13.419567,13.446433,13.010000,13.317000,TIME,0.09,0.10,3.82,0.0000,London
743,LINK-USDT,SHORT,STANDARD,15,12.579408,12.604592,11.733000,12.534000,TIME,0.03,0.03,1.80,0.0000,London
744,DOT-USDT,SHORT,STANDARD,15,2.365632,2.370368,2.255000,2.311000,TIME,0.33,0.34,11.54,0.0000,London
745,NEAR-USDT,SHORT,STANDARD,15,1.911287,1.915113,1.793700,1.851800,TIME,0.45,0.46,15.55,0.0000,London
746,APT-USDT,SHORT,STANDARD,15,2.368629,2.373371,2.282700,2.326800,TIME,0.24,0.25,8.82,0.0000,London
747,ARB-USDT,SHORT,STANDARD,15,0.204795,0.205205,0.195100,0.200900,TIME,0.26,0.27,9.50,0.0000,London
748,OP-USDT,SHORT,STANDARD,15,0.307992,0.308608,0.294300,0.303900,TIME,0.18,0.18,6.64,0.0000,London
749,SUI-USDT,SHORT,STANDARD,15,1.405293,1.408107,1.310400,1.359800,TIME,0.46,0.48,16.17,0.0000,London
750,DOGE-USDT,SHORT,STANDARD,15,0.144455,0.144745,0.135520,0.144745,SL,-0.05,-0.05,-1.00,0.0000,NY
751,DOT-USDT,SHORT,STANDARD,15,2.365632,2.370368,2.255000,2.305000,TIME,0.36,0.37,12.80,0.0000,NY
752,APT-USDT,SHORT,STANDARD,15,2.368629,2.373371,2.282700,2.354500,TIME,0.07,0.07,2.98,0.0000,NY
753,PAXG-USDT,LONG,TRAP_LIQ_SWEEP,300,4054.270220,4046.169780,4063.350000,4046.169780,SL,-1.02,-1.04,-1.00,0.0516,NY
754,BTC-USDT,SHORT,STANDARD,15,88000.911000,88177.089000,85370.000000,85370.000000,TP1,0.43,0.44,14.93,0.0000,London
755,ETH-USDT,SHORT,STANDARD,15,2881.695420,2887.464580,2761.710000,2832.000000,TIME,0.24,0.24,8.61,0.0000,London
756,SOL-USDT,SHORT,STANDARD,15,134.203662,134.472338,128.049000,131.125000,TIME,0.32,0.33,11.46,0.0000,London
757,XRP-USDT,SHORT,STANDARD,15,2.104593,2.108807,2.015800,2.080300,TIME,0.15,0.15,5.77,0.0000,London
758,DOGE-USDT,SHORT,STANDARD,15,0.149051,0.149349,0.141880,0.145660,TIME,0.32,0.33,11.36,0.0000,London
759,ADA-USDT,SHORT,STANDARD,15,0.421009,0.421851,0.403880,0.403880,TP1,0.59,0.60,20.32,0.0000,London
760,AVAX-USDT,SHORT,STANDARD,15,13.571415,13.598585,13.147000,13.433000,TIME,0.13,0.13,5.09,0.0000,London
761,LINK-USDT,SHORT,STANDARD,15,12.834153,12.859847,12.296000,12.296000,TP1,0.61,0.61,20.94,0.0000,London
762,NEAR-USDT,SHORT,STANDARD,15,1.889109,1.892891,1.795600,1.892891,SL,-0.05,-0.05,-1.00,0.0000,London
763,ARB-USDT,SHORT,STANDARD,15,0.207292,0.207707,0.199100,0.205100,TIME,0.14,0.14,5.28,0.0000,London
764,OP-USDT,SHORT,STANDARD,15,0.313586,0.314214,0.298100,0.308600,TIME,0.22,0.22,7.94,0.0000,London
765,SUI-USDT,SHORT,STANDARD,15,1.416182,1.419018,1.341300,1.383600,TIME,0.32,0.32,11.49,0.0000,London
766,PAXG-USDT,LONG,TRAP_LIQ_SWEEP,300,4036.832800,4028.767200,4065.260000,4065.260000,TP1,1.69,1.68,3.52,0.1453,London
767,BTC-USDT,LONG,STANDARD,15,85742.957300,85571.642700,88089.000000,88089.000000,TP1,0.39,0.38,13.69,0.0000,NY
768,SOL-USDT,LONG,STANDARD,15,128.503375,128.246625,134.338000,134.338000,TP1,0.66,0.64,22.72,0.0000,NY
769,ADA-USDT,LONG,STANDARD,15,0.404284,0.403476,0.421430,0.421430,TP1,0.62,0.59,21.23,0.0000,NY
770,LINK-USDT,LONG,STANDARD,15,12.358346,12.333654,12.847000,12.847000,TP1,0.57,0.55,19.79,0.0000,NY
771,DOT-USDT,LONG,STANDARD,15,2.242240,2.237760,2.358000,2.358000,TP1,0.75,0.72,25.84,0.0000,NY
772,APT-USDT,LONG,STANDARD,15,2.234232,2.229768,2.384400,2.362200,TIME,0.84,0.80,28.67,0.0000,NY
773,SUI-USDT,SHORT,STANDARD,15,1.569928,1.573071,1.353500,1.480200,TIME,0.84,0.79,28.55,0.0000,London
774,PAXG-USDT,SHORT,STANDARD,15,4148.287560,4156.592440,4043.400000,4124.660000,TIME,0.06,0.06,2.85,0.0000,London
775,PAXG-USDT,SHORT,STANDARD,15,4148.287560,4156.592440,4062.480000,4131.660000,TIME,0.04,0.04,2.00,0.0000,NY
776,PAXG-USDT,SHORT,STANDARD,15,4159.456380,4167.783620,4105.570000,4147.360000,TIME,0.02,0.02,1.45,0.0000,London
777,AVAX-USDT,SHORT,STANDARD,15,14.985000,15.015000,13.896000,14.927000,TIME,0.04,0.03,1.93,0.0000,London
778,PAXG-USDT,LONG,STANDARD,15,4138.254120,4129.985880,4169.860000,4156.360000,TIME,0.04,0.04,2.19,0.0000,London
779,BTC-USDT,SHORT,STANDARD,15,91792.515600,91976.284400,86263.300000,91443.600000,TIME,0.04,0.03,1.90,0.0000,NY
780,ADA-USDT,SHORT,STANDARD,15,0.438231,0.439109,0.410300,0.436590,TIME,0.04,0.03,1.87,0.0000,NY
781,AVAX-USDT,SHORT,STANDARD,15,14.985000,15.015000,13.896000,15.015000,SL,-0.05,-0.05,-1.00,0.0000,NY
782,PAXG-USDT,LONG,STANDARD,15,4138.254120,4129.985880,4169.860000,4152.200000,TIME,0.03,0.03,1.69,0.0000,NY
783,BTC-USDT,SHORT,STANDARD,15,91792.515600,91976.284400,90418.800000,91976.284400,SL,-0.05,-0.05,-1.00,0.0000,London
784,BTC-USDT,SHORT,STANDARD,15,91877.430600,92061.369400,90418.800000,90973.600000,TIME,0.13,0.12,4.91,0.0000,NY
785,ETH-USDT,SHORT,STANDARD,15,3071.925000,3078.075000,2984.930000,3042.330000,TIME,0.12,0.11,4.81,0.0000,NY
786,SOL-USDT,SHORT,STANDARD,15,142.884972,143.171028,138.499000,138.499000,TP1,0.44,0.41,15.33,0.0000,NY
787,XRP-USDT,SHORT,STANDARD,15,2.246252,2.250748,2.165900,2.176400,TIME,0.45,0.41,15.53,0.0000,NY
788,ADA-USDT,SHORT,STANDARD,15,0.438311,0.439189,0.421430,0.421430,TP1,0.56,0.51,19.24,0.0000,NY
789,AVAX-USDT,SHORT,STANDARD,15,15.137847,15.168153,14.776000,14.843000,TIME,0.27,0.25,9.73,0.0000,NY
790,LINK-USDT,SHORT,STANDARD,15,13.527459,13.554541,13.137000,13.137000,TP1,0.41,0.38,14.42,0.0000,NY
